frame,slot,state
35220,18,occupied
35264,0,occupied
35264,1,occupied
35264,2,occupied
35264,3,occupied
35264,4,occupied
35264,5,occupied
35264,6,occupied
35264,7,occupied
35264,8,occupied
35264,9,occupied
35264,10,occupied
35264,11,occupied
35264,12,occupied
35264,13,occupied
35264,14,occupied
35264,15,occupied
35264,16,occupied
35264,17,occupied
35264,18,occupied
35299,0,occupied
35299,1,occupied
35299,2,occupied
35299,3,occupied
35299,4,occupied
35299,5,occupied
35299,6,occupied
35299,7,occupied
35299,8,occupied
35299,9,occupied
35299,10,occupied
35299,11,occupied
35299,12,occupied
35299,13,occupied
35299,14,occupied
35299,15,occupied
35299,16,occupied
35299,17,occupied
35299,18,occupied
35302,0,occupied
35302,1,occupied
35302,2,occupied
35302,3,occupied
35302,4,occupied
35302,5,occupied
35302,6,occupied
35302,7,occupied
35302,8,occupied
35302,9,occupied
35302,10,occupied
35302,11,occupied
35302,12,occupied
35302,13,occupied
35302,14,occupied
35302,15,occupied
35302,16,occupied
35302,17,occupied
35302,18,occupied
35317,0,occupied
35317,1,occupied
35317,2,occupied
35317,3,occupied
35317,4,occupied
35317,5,occupied
35317,6,occupied
35317,7,occupied
35317,8,occupied
35317,9,occupied
35317,10,occupied
35317,11,occupied
35317,12,occupied
35317,13,occupied
35317,14,occupied
35317,15,occupied
35317,16,occupied
35317,17,occupied
35317,18,occupied
35352,0,occupied
35352,1,occupied
35352,2,occupied
35352,3,occupied
35352,4,occupied
35352,5,occupied
35352,6,occupied
35352,7,occupied
35352,8,occupied
35352,9,occupied
35352,10,occupied
35352,11,occupied
35352,12,occupied
35352,13,occupied
35352,14,occupied
35352,15,occupied
35352,16,occupied
35352,17,occupied
35352,18,occupied
35369,0,occupied
35369,1,occupied
35369,2,occupied
35369,3,occupied
35369,4,occupied
35369,5,occupied
35369,6,occupied
35369,7,occupied
35369,8,occupied
35369,9,occupied
35369,10,occupied
35369,11,occupied
35369,12,occupied
35369,13,occupied
35369,14,occupied
35369,15,occupied
35369,16,occupied
35369,17,occupied
35369,18,occupied
35373,0,occupied
35373,1,occupied
35373,2,occupied
35373,3,occupied
35373,4,occupied
35373,5,occupied
35373,6,occupied
35373,7,occupied
35373,8,occupied
35373,9,occupied
35373,10,occupied
35373,11,occupied
35373,12,occupied
35373,13,occupied
35373,14,occupied
35373,15,occupied
35373,16,occupied
35373,17,occupied
35373,18,occupied
35378,0,occupied
35378,1,occupied
35378,2,occupied
35378,3,occupied
35378,4,occupied
35378,5,occupied
35378,6,occupied
35378,7,occupied
35378,8,occupied
35378,9,occupied
35378,10,occupied
35378,11,occupied
35378,12,occupied
35378,13,occupied
35378,14,occupied
35378,15,occupied
35378,16,occupied
35378,17,occupied
35378,18,occupied
35381,0,occupied
35381,1,occupied
35381,2,occupied
35381,3,occupied
35381,4,occupied
35381,5,occupied
35381,6,occupied
35381,7,occupied
35381,8,occupied
35381,9,occupied
35381,10,occupied
35381,11,occupied
35381,12,occupied
35381,13,occupied
35381,14,occupied
35381,15,occupied
35381,16,occupied
35381,17,occupied
35381,18,occupied
35418,0,occupied
35418,1,occupied
35418,2,occupied
35418,3,occupied
35418,4,occupied
35418,5,occupied
35418,6,occupied
35418,7,occupied
35418,8,occupied
35418,9,occupied
35418,10,occupied
35418,11,occupied
35418,12,occupied
35418,13,occupied
35418,14,occupied
35418,15,occupied
35418,16,occupied
35418,17,occupied
35418,18,occupied
35429,0,occupied
35429,1,occupied
35429,2,occupied
35429,3,occupied
35429,4,occupied
35429,5,occupied
35429,6,occupied
35429,7,occupied
35429,8,occupied
35429,9,occupied
35429,10,occupied
35429,11,occupied
35429,12,occupied
35429,13,occupied
35429,14,occupied
35429,15,occupied
35429,16,occupied
35429,17,occupied
35429,18,occupied
35457,0,occupied
35457,1,occupied
35457,2,occupied
35457,3,occupied
35457,4,occupied
35457,5,occupied
35457,6,occupied
35457,7,occupied
35457,8,occupied
35457,9,occupied
35457,10,occupied
35457,11,occupied
35457,12,occupied
35457,13,occupied
35457,14,occupied
35457,15,occupied
35457,16,occupied
35457,17,occupied
35457,18,occupied
35563,0,occupied
35563,1,occupied
35563,2,occupied
35563,3,occupied
35563,4,occupied
35563,5,occupied
35563,6,occupied
35563,7,occupied
35563,8,occupied
35563,9,occupied
35563,10,occupied
35563,11,available
35563,12,occupied
35563,13,occupied
35563,14,occupied
35563,15,occupied
35563,16,occupied
35563,17,occupied
35563,18,occupied
35589,0,occupied
35589,1,occupied
35589,2,occupied
35589,3,occupied
35589,4,occupied
35589,5,occupied
35589,6,occupied
35589,7,occupied
35589,8,occupied
35589,9,occupied
35589,10,occupied
35589,11,available
35589,12,occupied
35589,13,occupied
35589,14,occupied
35589,15,occupied
35589,16,occupied
35589,17,occupied
35589,18,occupied
35590,0,occupied
35590,1,occupied
35590,2,occupied
35590,3,occupied
35590,4,occupied
35590,5,occupied
35590,6,occupied
35590,7,occupied
35590,8,occupied
35590,9,occupied
35590,10,occupied
35590,11,available
35590,12,occupied
35590,13,occupied
35590,14,occupied
35590,15,occupied
35590,16,occupied
35590,17,occupied
35590,18,occupied
35630,0,occupied
35630,1,occupied
35630,2,occupied
35630,3,occupied
35630,4,occupied
35630,5,occupied
35630,6,occupied
35630,7,occupied
35630,8,occupied
35630,9,occupied
35630,10,occupied
35630,11,available
35630,12,occupied
35630,13,occupied
35630,14,occupied
35630,15,occupied
35630,16,occupied
35630,17,occupied
35630,18,occupied
35718,0,occupied
35718,1,occupied
35718,2,occupied
35718,3,occupied
35718,4,occupied
35718,5,occupied
35718,6,occupied
35718,7,occupied
35718,8,occupied
35718,9,occupied
35718,10,occupied
35718,11,available
35718,12,occupied
35718,13,occupied
35718,14,occupied
35718,15,occupied
35718,16,occupied
35718,17,occupied
35718,18,occupied
35743,0,occupied
35743,1,occupied
35743,2,occupied
35743,3,occupied
35743,4,occupied
35743,5,occupied
35743,6,occupied
35743,7,occupied
35743,8,occupied
35743,9,occupied
35743,10,occupied
35743,11,available
35743,12,occupied
35743,13,occupied
35743,14,occupied
35743,15,occupied
35743,16,occupied
35743,17,occupied
35743,18,occupied
35771,0,occupied
35771,1,occupied
35771,2,occupied
35771,3,occupied
35771,4,occupied
35771,5,occupied
35771,6,occupied
35771,7,occupied
35771,8,occupied
35771,9,occupied
35771,10,occupied
35771,11,available
35771,12,occupied
35771,13,occupied
35771,14,occupied
35771,15,occupied
35771,16,occupied
35771,17,occupied
35771,18,occupied
35785,0,occupied
35785,1,occupied
35785,2,occupied
35785,3,occupied
35785,4,occupied
35785,5,occupied
35785,6,occupied
35785,7,occupied
35785,8,occupied
35785,9,occupied
35785,10,occupied
35785,11,available
35785,12,occupied
35785,13,occupied
35785,14,occupied
35785,15,occupied
35785,16,occupied
35785,17,occupied
35785,18,occupied
35821,0,occupied
35821,1,occupied
35821,2,occupied
35821,3,occupied
35821,4,occupied
35821,5,occupied
35821,6,occupied
35821,7,occupied
35821,8,occupied
35821,9,occupied
35821,10,occupied
35821,11,available
35821,12,occupied
35821,13,occupied
35821,14,occupied
35821,15,occupied
35821,16,occupied
35821,17,occupied
35821,18,occupied
35935,0,occupied
35935,1,occupied
35935,2,occupied
35935,3,occupied
35935,4,occupied
35935,5,occupied
35935,6,occupied
35935,7,occupied
35935,8,occupied
35935,9,occupied
35935,10,occupied
35935,11,available
35935,12,occupied
35935,13,occupied
35935,14,occupied
35935,15,occupied
35935,16,occupied
35935,17,occupied
35935,18,occupied
35939,0,occupied
35939,1,occupied
35939,2,occupied
35939,3,occupied
35939,4,occupied
35939,5,occupied
35939,6,occupied
35939,7,occupied
35939,8,occupied
35939,9,occupied
35939,10,occupied
35939,11,available
35939,12,occupied
35939,13,occupied
35939,14,occupied
35939,15,occupied
35939,16,occupied
35939,17,occupied
35939,18,occupied
36023,0,occupied
36023,1,occupied
36023,2,occupied
36023,3,occupied
36023,4,occupied
36023,5,occupied
36023,6,occupied
36023,7,occupied
36023,8,occupied
36023,9,occupied
36023,10,occupied
36023,11,available
36023,12,occupied
36023,13,occupied
36023,14,occupied
36023,15,occupied
36023,16,occupied
36023,17,occupied
36023,18,occupied
36061,0,occupied
36061,1,occupied
36061,2,occupied
36061,3,occupied
36061,4,occupied
36061,5,occupied
36061,6,occupied
36061,7,occupied
36061,8,occupied
36061,9,occupied
36061,10,occupied
36061,11,available
36061,12,occupied
36061,13,occupied
36061,14,occupied
36061,15,occupied
36061,16,occupied
36061,17,occupied
36061,18,occupied
36081,0,occupied
36081,1,occupied
36081,2,occupied
36081,3,occupied
36081,4,occupied
36081,5,occupied
36081,6,occupied
36081,7,occupied
36081,8,occupied
36081,9,occupied
36081,10,occupied
36081,11,available
36081,12,occupied
36081,13,occupied
36081,14,occupied
36081,15,occupied
36081,16,occupied
36081,17,occupied
36081,18,occupied
36096,0,occupied
36096,1,occupied
36096,2,occupied
36096,3,occupied
36096,4,occupied
36096,5,occupied
36096,6,occupied
36096,7,occupied
36096,8,occupied
36096,9,occupied
36096,10,occupied
36096,11,available
36096,12,occupied
36096,13,occupied
36096,14,occupied
36096,15,occupied
36096,16,occupied
36096,17,occupied
36096,18,occupied
36100,0,occupied
36100,1,occupied
36100,2,occupied
36100,3,occupied
36100,4,occupied
36100,5,occupied
36100,6,occupied
36100,7,occupied
36100,8,occupied
36100,9,occupied
36100,10,occupied
36100,11,available
36100,12,occupied
36100,13,occupied
36100,14,occupied
36100,15,occupied
36100,16,occupied
36100,17,occupied
36100,18,occupied
36129,0,occupied
36129,1,occupied
36129,2,occupied
36129,3,occupied
36129,4,occupied
36129,5,occupied
36129,6,occupied
36129,7,occupied
36129,8,occupied
36129,9,occupied
36129,10,occupied
36129,11,available
36129,12,occupied
36129,13,occupied
36129,14,occupied
36129,15,occupied
36129,16,occupied
36129,17,occupied
36129,18,occupied
36157,0,occupied
36157,1,occupied
36157,2,occupied
36157,3,occupied
36157,4,occupied
36157,5,occupied
36157,6,occupied
36157,7,occupied
36157,8,occupied
36157,9,occupied
36157,10,occupied
36157,11,available
36157,12,occupied
36157,13,occupied
36157,14,occupied
36157,15,occupied
36157,16,occupied
36157,17,occupied
36157,18,occupied
36184,0,occupied
36184,1,occupied
36184,2,occupied
36184,3,occupied
36184,4,occupied
36184,5,occupied
36184,6,occupied
36184,7,occupied
36184,8,occupied
36184,9,occupied
36184,10,occupied
36184,11,available
36184,12,occupied
36184,13,occupied
36184,14,occupied
36184,15,occupied
36184,16,occupied
36184,17,occupied
36184,18,occupied
36205,0,occupied
36205,1,occupied
36205,2,occupied
36205,3,occupied
36205,4,occupied
36205,5,occupied
36205,6,occupied
36205,7,occupied
36205,8,occupied
36205,9,occupied
36205,10,occupied
36205,11,available
36205,12,occupied
36205,13,occupied
36205,14,occupied
36205,15,occupied
36205,16,occupied
36205,17,occupied
36205,18,occupied
36208,0,occupied
36208,1,occupied
36208,2,occupied
36208,3,occupied
36208,4,occupied
36208,5,occupied
36208,6,occupied
36208,7,occupied
36208,8,occupied
36208,9,occupied
36208,10,occupied
36208,11,available
36208,12,occupied
36208,13,occupied
36208,14,occupied
36208,15,occupied
36208,16,occupied
36208,17,occupied
36208,18,occupied
36222,0,occupied
36222,1,occupied
36222,2,occupied
36222,3,occupied
36222,4,occupied
36222,5,occupied
36222,6,occupied
36222,7,occupied
36222,8,occupied
36222,9,occupied
36222,10,occupied
36222,11,available
36222,12,occupied
36222,13,occupied
36222,14,occupied
36222,15,occupied
36222,16,occupied
36222,17,occupied
36222,18,occupied
36240,0,occupied
36240,1,occupied
36240,2,occupied
36240,3,occupied
36240,4,occupied
36240,5,occupied
36240,6,occupied
36240,7,occupied
36240,8,occupied
36240,9,occupied
36240,10,occupied
36240,11,available
36240,12,occupied
36240,13,occupied
36240,14,occupied
36240,15,occupied
36240,16,occupied
36240,17,occupied
36240,18,occupied
36286,0,occupied
36286,1,occupied
36286,2,occupied
36286,3,occupied
36286,4,occupied
36286,5,occupied
36286,6,occupied
36286,7,occupied
36286,8,occupied
36286,9,occupied
36286,10,occupied
36286,11,available
36286,12,occupied
36286,13,occupied
36286,14,occupied
36286,15,occupied
36286,16,occupied
36286,17,occupied
36286,18,occupied
36294,0,occupied
36294,1,occupied
36294,2,occupied
36294,3,occupied
36294,4,occupied
36294,5,occupied
36294,6,occupied
36294,7,occupied
36294,8,occupied
36294,9,occupied
36294,10,occupied
36294,11,available
36294,12,occupied
36294,13,occupied
36294,14,occupied
36294,15,occupied
36294,16,occupied
36294,17,occupied
36294,18,occupied
36302,0,occupied
36302,1,occupied
36302,2,occupied
36302,3,occupied
36302,4,occupied
36302,5,occupied
36302,6,occupied
36302,7,occupied
36302,8,occupied
36302,9,occupied
36302,10,occupied
36302,11,available
36302,12,occupied
36302,13,occupied
36302,14,occupied
36302,15,occupied
36302,16,occupied
36302,17,occupied
36302,18,occupied
36331,0,occupied
36331,1,occupied
36331,2,occupied
36331,3,occupied
36331,4,occupied
36331,5,occupied
36331,6,occupied
36331,7,occupied
36331,8,occupied
36331,9,occupied
36331,10,occupied
36331,11,available
36331,12,occupied
36331,13,occupied
36331,14,occupied
36331,15,occupied
36331,16,occupied
36331,17,occupied
36331,18,occupied
36363,0,occupied
36363,1,occupied
36363,2,occupied
36363,3,occupied
36363,4,occupied
36363,5,occupied
36363,6,occupied
36363,7,occupied
36363,8,occupied
36363,9,occupied
36363,10,occupied
36363,11,available
36363,12,occupied
36363,13,occupied
36363,14,occupied
36363,15,occupied
36363,16,occupied
36363,17,occupied
36363,18,occupied
36376,0,occupied
36376,1,occupied
36376,2,occupied
36376,3,occupied
36376,4,occupied
36376,5,occupied
36376,6,occupied
36376,7,occupied
36376,8,occupied
36376,9,occupied
36376,10,occupied
36376,11,available
36376,12,occupied
36376,13,occupied
36376,14,occupied
36376,15,occupied
36376,16,occupied
36376,17,occupied
36376,18,occupied
36414,0,occupied
36414,1,occupied
36414,2,occupied
36414,3,occupied
36414,4,occupied
36414,5,occupied
36414,6,occupied
36414,7,occupied
36414,8,occupied
36414,9,occupied
36414,10,occupied
36414,11,available
36414,12,occupied
36414,13,occupied
36414,14,occupied
36414,15,occupied
36414,16,occupied
36414,17,occupied
36414,18,occupied
36452,0,occupied
36452,1,occupied
36452,2,occupied
36452,3,occupied
36452,4,occupied
36452,5,occupied
36452,6,occupied
36452,7,occupied
36452,8,occupied
36452,9,occupied
36452,10,occupied
36452,11,available
36452,12,occupied
36452,13,occupied
36452,14,occupied
36452,15,occupied
36452,16,occupied
36452,17,occupied
36452,18,occupied
36454,0,occupied
36454,1,occupied
36454,2,occupied
36454,3,occupied
36454,4,occupied
36454,5,occupied
36454,6,occupied
36454,7,occupied
36454,8,occupied
36454,9,occupied
36454,10,occupied
36454,11,available
36454,12,occupied
36454,13,occupied
36454,14,occupied
36454,15,occupied
36454,16,occupied
36454,17,occupied
36454,18,occupied
36530,0,occupied
36530,1,occupied
36530,2,occupied
36530,3,occupied
36530,4,occupied
36530,5,occupied
36530,6,occupied
36530,7,occupied
36530,8,occupied
36530,9,occupied
36530,10,occupied
36530,11,available
36530,12,occupied
36530,13,occupied
36530,14,occupied
36530,15,occupied
36530,16,occupied
36530,17,occupied
36530,18,occupied
36560,0,occupied
36560,1,occupied
36560,2,occupied
36560,3,occupied
36560,4,occupied
36560,5,occupied
36560,6,occupied
36560,7,occupied
36560,8,occupied
36560,9,occupied
36560,10,occupied
36560,11,available
36560,12,occupied
36560,13,occupied
36560,14,occupied
36560,15,occupied
36560,16,occupied
36560,17,occupied
36560,18,occupied
36603,0,occupied
36603,1,occupied
36603,2,occupied
36603,3,occupied
36603,4,occupied
36603,5,occupied
36603,6,occupied
36603,7,occupied
36603,8,occupied
36603,9,occupied
36603,10,occupied
36603,11,available
36603,12,occupied
36603,13,occupied
36603,14,occupied
36603,15,occupied
36603,16,occupied
36603,17,occupied
36603,18,occupied
36659,0,occupied
36659,1,occupied
36659,2,occupied
36659,3,occupied
36659,4,occupied
36659,5,occupied
36659,6,occupied
36659,7,occupied
36659,8,occupied
36659,9,occupied
36659,10,occupied
36659,11,available
36659,12,occupied
36659,13,occupied
36659,14,occupied
36659,15,occupied
36659,16,occupied
36659,17,occupied
36659,18,occupied
36722,0,occupied
36722,1,occupied
36722,2,occupied
36722,3,occupied
36722,4,occupied
36722,5,occupied
36722,6,occupied
36722,7,occupied
36722,8,occupied
36722,9,occupied
36722,10,occupied
36722,11,available
36722,12,occupied
36722,13,occupied
36722,14,occupied
36722,15,occupied
36722,16,occupied
36722,17,occupied
36722,18,occupied
36789,0,occupied
36789,1,occupied
36789,2,occupied
36789,3,occupied
36789,4,occupied
36789,5,occupied
36789,6,occupied
36789,7,occupied
36789,8,occupied
36789,9,occupied
36789,10,occupied
36789,11,available
36789,12,occupied
36789,13,occupied
36789,14,occupied
36789,15,occupied
36789,16,occupied
36789,17,occupied
36789,18,occupied
36811,0,occupied
36811,1,occupied
36811,2,occupied
36811,3,occupied
36811,4,occupied
36811,5,occupied
36811,6,occupied
36811,7,occupied
36811,8,occupied
36811,9,occupied
36811,10,occupied
36811,11,available
36811,12,occupied
36811,13,occupied
36811,14,occupied
36811,15,occupied
36811,16,occupied
36811,17,occupied
36811,18,overlapping
36819,0,occupied
36819,1,occupied
36819,2,occupied
36819,3,occupied
36819,4,occupied
36819,5,occupied
36819,6,occupied
36819,7,occupied
36819,8,occupied
36819,9,occupied
36819,10,occupied
36819,11,available
36819,12,occupied
36819,13,occupied
36819,14,occupied
36819,15,occupied
36819,16,occupied
36819,17,occupied
36819,18,overlapping
36916,0,occupied
36916,1,occupied
36916,2,occupied
36916,3,occupied
36916,4,occupied
36916,5,occupied
36916,6,occupied
36916,7,occupied
36916,8,occupied
36916,9,occupied
36916,10,occupied
36916,11,available
36916,12,occupied
36916,13,occupied
36916,14,occupied
36916,15,occupied
36916,16,occupied
36916,17,occupied
36916,18,available
36926,0,occupied
36926,1,occupied
36926,2,occupied
36926,3,occupied
36926,4,occupied
36926,5,occupied
36926,6,occupied
36926,7,occupied
36926,8,occupied
36926,9,occupied
36926,10,occupied
36926,11,available
36926,12,occupied
36926,13,occupied
36926,14,occupied
36926,15,occupied
36926,16,occupied
36926,17,occupied
36926,18,available
36990,0,occupied
36990,1,occupied
36990,2,occupied
36990,3,occupied
36990,4,occupied
36990,5,occupied
36990,6,occupied
36990,7,occupied
36990,8,occupied
36990,9,occupied
36990,10,occupied
36990,11,available
36990,12,occupied
36990,13,occupied
36990,14,occupied
36990,15,occupied
36990,16,occupied
36990,17,occupied
36990,18,available
37017,0,occupied
37017,1,occupied
37017,2,occupied
37017,3,occupied
37017,4,occupied
37017,5,occupied
37017,6,occupied
37017,7,occupied
37017,8,occupied
37017,9,occupied
37017,10,occupied
37017,11,available
37017,12,occupied
37017,13,occupied
37017,14,occupied
37017,15,occupied
37017,16,occupied
37017,17,occupied
37017,18,available
37072,0,occupied
37072,1,occupied
37072,2,occupied
37072,3,occupied
37072,4,occupied
37072,5,occupied
37072,6,occupied
37072,7,occupied
37072,8,occupied
37072,9,occupied
37072,10,occupied
37072,11,available
37072,12,occupied
37072,13,occupied
37072,14,occupied
37072,15,occupied
37072,16,occupied
37072,17,occupied
37072,18,available
37118,0,occupied
37118,1,occupied
37118,2,occupied
37118,3,occupied
37118,4,occupied
37118,5,occupied
37118,6,occupied
37118,7,occupied
37118,8,occupied
37118,9,occupied
37118,10,occupied
37118,11,available
37118,12,occupied
37118,13,occupied
37118,14,occupied
37118,15,occupied
37118,16,occupied
37118,17,occupied
37118,18,available
37200,0,occupied
37200,1,occupied
37200,2,occupied
37200,3,occupied
37200,4,occupied
37200,5,occupied
37200,6,occupied
37200,7,occupied
37200,8,occupied
37200,9,occupied
37200,10,occupied
37200,11,available
37200,12,occupied
37200,13,occupied
37200,14,occupied
37200,15,occupied
37200,16,occupied
37200,17,occupied
37200,18,available
37212,0,occupied
37212,1,occupied
37212,2,occupied
37212,3,occupied
37212,4,occupied
37212,5,occupied
37212,6,occupied
37212,7,occupied
37212,8,occupied
37212,9,occupied
37212,10,occupied
37212,11,available
37212,12,occupied
37212,13,occupied
37212,14,occupied
37212,15,occupied
37212,16,occupied
37212,17,occupied
37212,18,available
37295,0,occupied
37295,1,occupied
37295,2,occupied
37295,3,occupied
37295,4,occupied
37295,5,occupied
37295,6,occupied
37295,7,occupied
37295,8,occupied
37295,9,occupied
37295,10,occupied
37295,11,available
37295,12,occupied
37295,13,occupied
37295,14,occupied
37295,15,occupied
37295,16,occupied
37295,17,occupied
37295,18,available
37326,0,occupied
37326,1,occupied
37326,2,occupied
37326,3,occupied
37326,4,occupied
37326,5,occupied
37326,6,occupied
37326,7,occupied
37326,8,occupied
37326,9,occupied
37326,10,occupied
37326,11,available
37326,12,occupied
37326,13,occupied
37326,14,occupied
37326,15,occupied
37326,16,occupied
37326,17,occupied
37326,18,available
37333,0,occupied
37333,1,occupied
37333,2,occupied
37333,3,occupied
37333,4,occupied
37333,5,occupied
37333,6,occupied
37333,7,occupied
37333,8,occupied
37333,9,occupied
37333,10,occupied
37333,11,available
37333,12,occupied
37333,13,occupied
37333,14,occupied
37333,15,occupied
37333,16,occupied
37333,17,occupied
37333,18,available
37364,0,occupied
37364,1,occupied
37364,2,occupied
37364,3,occupied
37364,4,occupied
37364,5,occupied
37364,6,occupied
37364,7,occupied
37364,8,occupied
37364,9,occupied
37364,10,occupied
37364,11,available
37364,12,occupied
37364,13,occupied
37364,14,occupied
37364,15,occupied
37364,16,occupied
37364,17,occupied
37364,18,available
37375,0,occupied
37375,1,occupied
37375,2,occupied
37375,3,occupied
37375,4,occupied
37375,5,occupied
37375,6,occupied
37375,7,occupied
37375,8,occupied
37375,9,occupied
37375,10,occupied
37375,11,available
37375,12,occupied
37375,13,occupied
37375,14,occupied
37375,15,occupied
37375,16,occupied
37375,17,occupied
37375,18,available
37453,0,occupied
37453,1,occupied
37453,2,occupied
37453,3,occupied
37453,4,occupied
37453,5,occupied
37453,6,occupied
37453,7,occupied
37453,8,occupied
37453,9,occupied
37453,10,occupied
37453,11,available
37453,12,occupied
37453,13,occupied
37453,14,occupied
37453,15,occupied
37453,16,occupied
37453,17,occupied
37453,18,available
37651,0,occupied
37651,1,occupied
37651,2,occupied
37651,3,occupied
37651,4,occupied
37651,5,occupied
37651,6,occupied
37651,7,occupied
37651,8,occupied
37651,9,occupied
37651,10,occupied
37651,11,available
37651,12,occupied
37651,13,occupied
37651,14,occupied
37651,15,occupied
37651,16,occupied
37651,17,occupied
37651,18,available
37726,0,occupied
37726,1,occupied
37726,2,occupied
37726,3,occupied
37726,4,occupied
37726,5,occupied
37726,6,occupied
37726,7,occupied
37726,8,occupied
37726,9,occupied
37726,10,occupied
37726,11,available
37726,12,occupied
37726,13,occupied
37726,14,occupied
37726,15,occupied
37726,16,occupied
37726,17,occupied
37726,18,available
37757,0,occupied
37757,1,occupied
37757,2,occupied
37757,3,occupied
37757,4,occupied
37757,5,occupied
37757,6,occupied
37757,7,occupied
37757,8,occupied
37757,9,occupied
37757,10,occupied
37757,11,available
37757,12,occupied
37757,13,occupied
37757,14,occupied
37757,15,occupied
37757,16,occupied
37757,17,occupied
37757,18,available
37758,0,occupied
37758,1,occupied
37758,2,occupied
37758,3,occupied
37758,4,occupied
37758,5,occupied
37758,6,occupied
37758,7,occupied
37758,8,occupied
37758,9,occupied
37758,10,occupied
37758,11,available
37758,12,occupied
37758,13,occupied
37758,14,occupied
37758,15,occupied
37758,16,occupied
37758,17,occupied
37758,18,available
37765,0,occupied
37765,1,occupied
37765,2,occupied
37765,3,occupied
37765,4,occupied
37765,5,occupied
37765,6,occupied
37765,7,occupied
37765,8,occupied
37765,9,occupied
37765,10,occupied
37765,11,available
37765,12,occupied
37765,13,occupied
37765,14,occupied
37765,15,occupied
37765,16,occupied
37765,17,occupied
37765,18,available
37792,0,occupied
37792,1,occupied
37792,2,occupied
37792,3,occupied
37792,4,occupied
37792,5,occupied
37792,6,occupied
37792,7,occupied
37792,8,occupied
37792,9,occupied
37792,10,occupied
37792,11,available
37792,12,occupied
37792,13,occupied
37792,14,occupied
37792,15,occupied
37792,16,occupied
37792,17,occupied
37792,18,available
37794,0,occupied
37794,1,occupied
37794,2,occupied
37794,3,occupied
37794,4,occupied
37794,5,occupied
37794,6,occupied
37794,7,occupied
37794,8,occupied
37794,9,occupied
37794,10,occupied
37794,11,available
37794,12,occupied
37794,13,occupied
37794,14,occupied
37794,15,occupied
37794,16,occupied
37794,17,occupied
37794,18,available
37817,0,occupied
37817,1,occupied
37817,2,occupied
37817,3,occupied
37817,4,occupied
37817,5,occupied
37817,6,occupied
37817,7,occupied
37817,8,occupied
37817,9,occupied
37817,10,occupied
37817,11,available
37817,12,occupied
37817,13,occupied
37817,14,occupied
37817,15,occupied
37817,16,occupied
37817,17,occupied
37817,18,available
37845,0,occupied
37845,1,occupied
37845,2,occupied
37845,3,occupied
37845,4,occupied
37845,5,occupied
37845,6,occupied
37845,7,occupied
37845,8,occupied
37845,9,occupied
37845,10,occupied
37845,11,available
37845,12,occupied
37845,13,occupied
37845,14,occupied
37845,15,occupied
37845,16,occupied
37845,17,occupied
37845,18,available
37867,0,occupied
37867,1,occupied
37867,2,occupied
37867,3,occupied
37867,4,occupied
37867,5,occupied
37867,6,occupied
37867,7,occupied
37867,8,occupied
37867,9,occupied
37867,10,occupied
37867,11,available
37867,12,occupied
37867,13,occupied
37867,14,occupied
37867,15,occupied
37867,16,occupied
37867,17,occupied
37867,18,available
37954,0,occupied
37954,1,occupied
37954,2,occupied
37954,3,occupied
37954,4,occupied
37954,5,occupied
37954,6,occupied
37954,7,occupied
37954,8,occupied
37954,9,occupied
37954,10,occupied
37954,11,available
37954,12,occupied
37954,13,occupied
37954,14,occupied
37954,15,occupied
37954,16,occupied
37954,17,occupied
37954,18,available
37970,0,occupied
37970,1,occupied
37970,2,occupied
37970,3,occupied
37970,4,occupied
37970,5,occupied
37970,6,occupied
37970,7,occupied
37970,8,occupied
37970,9,occupied
37970,10,occupied
37970,11,available
37970,12,occupied
37970,13,occupied
37970,14,occupied
37970,15,occupied
37970,16,occupied
37970,17,occupied
37970,18,available
37987,0,occupied
37987,1,occupied
37987,2,occupied
37987,3,occupied
37987,4,occupied
37987,5,occupied
37987,6,occupied
37987,7,occupied
37987,8,occupied
37987,9,occupied
37987,10,occupied
37987,11,available
37987,12,occupied
37987,13,occupied
37987,14,occupied
37987,15,occupied
37987,16,occupied
37987,17,occupied
37987,18,available
38039,0,occupied
38039,1,occupied
38039,2,occupied
38039,3,occupied
38039,4,occupied
38039,5,occupied
38039,6,occupied
38039,7,occupied
38039,8,occupied
38039,9,occupied
38039,10,occupied
38039,11,available
38039,12,occupied
38039,13,occupied
38039,14,occupied
38039,15,occupied
38039,16,occupied
38039,17,occupied
38039,18,available
38079,0,occupied
38079,1,occupied
38079,2,occupied
38079,3,occupied
38079,4,occupied
38079,5,occupied
38079,6,occupied
38079,7,occupied
38079,8,occupied
38079,9,occupied
38079,10,occupied
38079,11,available
38079,12,occupied
38079,13,occupied
38079,14,occupied
38079,15,occupied
38079,16,occupied
38079,17,occupied
38079,18,available
38142,0,occupied
38142,1,occupied
38142,2,occupied
38142,3,occupied
38142,4,occupied
38142,5,occupied
38142,6,occupied
38142,7,occupied
38142,8,occupied
38142,9,occupied
38142,10,occupied
38142,11,available
38142,12,occupied
38142,13,occupied
38142,14,occupied
38142,15,occupied
38142,16,occupied
38142,17,occupied
38142,18,occupied
38205,0,occupied
38205,1,occupied
38205,2,occupied
38205,3,occupied
38205,4,occupied
38205,5,occupied
38205,6,occupied
38205,7,occupied
38205,8,occupied
38205,9,occupied
38205,10,occupied
38205,11,available
38205,12,occupied
38205,13,occupied
38205,14,occupied
38205,15,occupied
38205,16,occupied
