frame,class_name,x1,y1,x2,y2
30792,car,1664,689,1909,885
30792,car,1570,245,1742,428
30792,car,652,686,835,1030
30792,car,664,40,940,171
30826,car,1706,848,1897,1041
30826,car,967,312,1133,527
30826,car,1146,322,1309,552
30826,car,1303,360,1499,586
30826,car,964,699,1257,1040
30826,car,435,725,628,1045
30826,car,524,303,634,434
30826,car,816,292,952,508
30826,car,1463,361,1656,607
30826,car,552,182,644,320
30826,car,648,188,747,331
30826,car,790,189,908,341
30826,car,924,191,1062,349
30826,car,1073,194,1212,368
30826,car,1218,216,1364,391
30826,car,1362,243,1505,411
30826,car,1481,262,1641,425
30826,car,668,296,794,474
30826,car,1664,689,1909,885
30826,car,1570,245,1742,428
30826,car,652,686,835,1030
30826,car,664,40,940,171
30832,car,1706,848,1897,1041
30832,car,967,312,1133,527
30832,car,1146,322,1309,552
30832,car,1303,360,1499,586
30832,car,964,699,1257,1040
30832,car,435,725,628,1045
30832,car,524,303,634,434
30832,car,816,292,952,508
30832,car,1463,361,1656,607
30832,car,552,182,644,320
30832,car,648,188,747,331
30832,car,790,189,908,341
30832,car,924,191,1062,349
30832,car,1073,194,1212,368
30832,car,1218,216,1364,391
30832,car,1362,243,1505,411
30832,car,1481,262,1641,425
30832,car,668,296,794,474
30832,car,1664,689,1909,885
30832,car,1570,245,1742,428
30832,car,652,686,835,1030
30832,car,664,40,940,171
30852,car,1706,848,1897,1041
30852,car,967,312,1133,527
30852,car,1146,322,1309,552
30852,car,1303,360,1499,586
30852,car,964,699,1257,1040
30852,car,435,725,628,1045
30852,car,524,303,634,434
30852,car,816,292,952,508
30852,car,1463,361,1656,607
30852,car,552,182,644,320
30852,car,648,188,747,331
30852,car,790,189,908,341
30852,car,924,191,1062,349
30852,car,1073,194,1212,368
30852,car,1218,216,1364,391
30852,car,1362,243,1505,411
30852,car,1481,262,1641,425
30852,car,668,296,794,474
30852,car,1664,689,1909,885
30852,car,1570,245,1742,428
30852,car,652,686,835,1030
30852,car,664,40,940,171
30864,car,1706,848,1897,1041
30864,car,967,312,1133,527
30864,car,1146,322,1309,552
30864,car,1303,360,1499,586
30864,car,964,699,1257,1040
30864,car,435,725,628,1045
30864,car,524,303,634,434
30864,car,816,292,952,508
30864,car,1463,361,1656,607
30864,car,552,182,644,320
30864,car,648,188,747,331
30864,car,790,189,908,341
30864,car,924,191,1062,349
30864,car,1073,194,1212,368
30864,car,1218,216,1364,391
30864,car,1362,243,1505,411
30864,car,1481,262,1641,425
30864,car,668,296,794,474
30864,car,1664,689,1909,885
30864,car,1570,245,1742,428
30864,car,652,686,835,1030
30864,car,664,40,940,171
30877,car,1706,848,1897,1041
30877,car,967,312,1133,527
30877,car,1146,322,1309,552
30877,car,1303,360,1499,586
30877,car,964,699,1257,1040
30877,car,435,725,628,1045
30877,car,524,303,634,434
30877,car,816,292,952,508
30877,car,1463,361,1656,607
30877,car,552,182,644,320
30877,car,648,188,747,331
30877,car,790,189,908,341
30877,car,924,191,1062,349
30877,car,1073,194,1212,368
30877,car,1218,216,1364,391
30877,car,1362,243,1505,411
30877,car,1481,262,1641,425
30877,car,668,296,794,474
30877,car,1664,689,1909,885
30877,car,1570,245,1742,428
30877,car,652,686,835,1030
30877,car,664,40,940,171
30977,car,1706,848,1897,1041
30977,car,967,312,1133,527
30977,car,1146,322,1309,552
30977,car,1303,360,1499,586
30977,car,964,699,1257,1040
30977,car,435,725,628,1045
30977,car,524,303,634,434
30977,car,816,292,952,508
30977,car,1463,361,1656,607
30977,car,552,182,644,320
30977,car,648,188,747,331
30977,car,790,189,908,341
30977,car,924,191,1062,349
30977,car,1073,194,1212,368
30977,car,1218,216,1364,391
30977,car,1362,243,1505,411
30977,car,1481,262,1641,425
30977,car,668,296,794,474
30977,car,1664,689,1909,885
30977,car,1570,245,1742,428
30977,car,652,686,835,1030
30977,car,664,40,940,171
31006,car,1706,848,1897,1041
31006,car,967,312,1133,527
31006,car,1146,322,1309,552
31006,car,1303,360,1499,586
31006,car,964,699,1257,1040
31006,car,435,725,628,1045
31006,car,524,303,634,434
31006,car,816,292,952,508
31006,car,1463,361,1656,607
31006,car,552,182,644,320
31006,car,648,188,747,331
31006,car,790,189,908,341
31006,car,924,191,1062,349
31006,car,1073,194,1212,368
31006,car,1218,216,1364,391
31006,car,1362,243,1505,411
31006,car,1481,262,1641,425
31006,car,668,296,794,474
31006,car,1664,689,1909,885
31006,car,1570,245,1742,428
31006,car,652,686,835,1030
31006,car,664,40,940,171
31026,car,1706,848,1897,1041
31026,car,967,312,1133,527
31026,car,1146,322,1309,552
31026,car,1303,360,1499,586
31026,car,964,699,1257,1040
31026,car,435,725,628,1045
31026,car,524,303,634,434
31026,car,816,292,952,508
31026,car,1463,361,1656,607
31026,car,552,182,644,320
31026,car,648,188,747,331
31026,car,790,189,908,341
31026,car,924,191,1062,349
31026,car,1073,194,1212,368
31026,car,1218,216,1364,391
31026,car,1362,243,1505,411
31026,car,1481,262,1641,425
31026,car,668,296,794,474
31026,car,1664,689,1909,885
31026,car,1570,245,1742,428
31026,car,652,686,835,1030
31026,car,664,40,940,171
31040,car,1706,848,1897,1041
31040,car,967,312,1133,527
31040,car,1146,322,1309,552
31040,car,1303,360,1499,586
31040,car,964,699,1257,1040
31040,car,435,725,628,1045
31040,car,524,303,634,434
31040,car,816,292,952,508
31040,car,1463,361,1656,607
31040,car,552,182,644,320
31040,car,648,188,747,331
31040,car,790,189,908,341
31040,car,924,191,1062,349
31040,car,1073,194,1212,368
31040,car,1218,216,1364,391
31040,car,1362,243,1505,411
31040,car,1481,262,1641,425
31040,car,668,296,794,474
31040,car,1664,689,1909,885
31040,car,1570,245,1742,428
31040,car,652,686,835,1030
31040,car,664,40,940,171
31045,car,1706,848,1897,1041
31045,car,967,312,1133,527
31045,car,1146,322,1309,552
31045,car,1303,360,1499,586
31045,car,964,699,1257,1040
31045,car,435,725,628,1045
31045,car,524,303,634,434
31045,car,816,292,952,508
31045,car,1463,361,1656,607
31045,car,552,182,644,320
31045,car,648,188,747,331
31045,car,790,189,908,341
31045,car,924,191,1062,349
31045,car,1073,194,1212,368
31045,car,1218,216,1364,391
31045,car,1362,243,1505,411
31045,car,1481,262,1641,425
31045,car,668,296,794,474
31045,car,1664,689,1909,885
31045,car,1570,245,1742,428
31045,car,652,686,835,1030
31045,car,664,40,940,171
31065,car,1706,848,1897,1041
31065,car,967,312,1133,527
31065,car,1146,322,1309,552
31065,car,1303,360,1499,586
31065,car,964,699,1257,1040
31065,car,435,725,628,1045
31065,car,524,303,634,434
31065,car,816,292,952,508
31065,car,1463,361,1656,607
31065,car,552,182,644,320
31065,car,648,188,747,331
31065,car,790,189,908,341
31065,car,924,191,1062,349
31065,car,1073,194,1212,368
31065,car,1218,216,1364,391
31065,car,1362,243,1505,411
31065,car,1481,262,1641,425
31065,car,668,296,794,474
31065,car,1664,689,1909,885
31065,car,1570,245,1742,428
31065,car,652,686,835,1030
31065,car,664,40,940,171
31138,car,1706,848,1897,1041
31138,car,967,312,1133,527
31138,car,1146,322,1309,552
31138,car,1303,360,1499,586
31138,car,964,699,1257,1040
31138,car,435,725,628,1045
31138,car,524,303,634,434
31138,car,816,292,952,508
31138,car,1463,361,1656,607
31138,car,552,182,644,320
31138,car,648,188,747,331
31138,car,790,189,908,341
31138,car,924,191,1062,349
31138,car,1073,194,1212,368
31138,car,1218,216,1364,391
31138,car,1362,243,1505,411
31138,car,1481,262,1641,425
31138,car,668,296,794,474
31138,car,1664,689,1909,885
31138,car,1570,245,1742,428
31138,car,652,686,835,1030
31138,car,664,40,940,171
31168,car,1706,848,1897,1041
31168,car,967,312,1133,527
31168,car,1146,322,1309,552
31168,car,1303,360,1499,586
31168,car,964,699,1257,1040
31168,car,435,725,628,1045
31168,car,524,303,634,434
31168,car,816,292,952,508
31168,car,1463,361,1656,607
31168,car,552,182,644,320
31168,car,648,188,747,331
31168,car,790,189,908,341
31168,car,924,191,1062,349
31168,car,1073,194,1212,368
31168,car,1218,216,1364,391
31168,car,1362,243,1505,411
31168,car,1481,262,1641,425
31168,car,668,296,794,474
31168,car,1664,689,1909,885
31168,car,1570,245,1742,428
31168,car,652,686,835,1030
31168,car,664,40,940,171
31178,car,1706,848,1897,1041
31178,car,967,312,1133,527
31178,car,1146,322,1309,552
31178,car,1303,360,1499,586
31178,car,964,699,1257,1040
31178,car,435,725,628,1045
31178,car,524,303,634,434
31178,car,816,292,952,508
31178,car,1463,361,1656,607
31178,car,552,182,644,320
31178,car,648,188,747,331
31178,car,790,189,908,341
31178,car,924,191,1062,349
31178,car,1073,194,1212,368
31178,car,1218,216,1364,391
31178,car,1362,243,1505,411
31178,car,1481,262,1641,425
31178,car,668,296,794,474
31178,car,1664,689,1909,885
31178,car,1570,245,1742,428
31178,car,652,686,835,1030
31178,car,664,40,940,171
31231,car,1706,848,1897,1041
31231,car,967,312,1133,527
31231,car,1146,322,1309,552
31231,car,1303,360,1499,586
31231,car,964,699,1257,1040
31231,car,435,725,628,1045
31231,car,524,303,634,434
31231,car,816,292,952,508
31231,car,1463,361,1656,607
31231,car,552,182,644,320
31231,car,648,188,747,331
31231,car,790,189,908,341
31231,car,924,191,1062,349
31231,car,1073,194,1212,368
31231,car,1218,216,1364,391
31231,car,1362,243,1505,411
31231,car,1481,262,1641,425
31231,car,668,296,794,474
31231,car,1664,689,1909,885
31231,car,1570,245,1742,428
31231,car,652,686,835,1030
31231,car,664,40,940,171
31276,car,1706,848,1897,1041
31276,car,967,312,1133,527
31276,car,1146,322,1309,552
31276,car,1303,360,1499,586
31276,car,964,699,1257,1040
31276,car,435,725,628,1045
31276,car,524,303,634,434
31276,car,816,292,952,508
31276,car,1463,361,1656,607
31276,car,552,182,644,320
31276,car,648,188,747,331
31276,car,790,189,908,341
31276,car,924,191,1062,349
31276,car,1073,194,1212,368
31276,car,1218,216,1364,391
31276,car,1362,243,1505,411
31276,car,1481,262,1641,425
31276,car,668,296,794,474
31276,car,1664,689,1909,885
31276,car,1570,245,1742,428
31276,car,652,686,835,1030
31276,car,664,40,940,171
31289,car,1706,848,1897,1041
31289,car,967,312,1133,527
31289,car,1146,322,1309,552
31289,car,1303,360,1499,586
31289,car,964,699,1257,1040
31289,car,435,725,628,1045
31289,car,524,303,634,434
31289,car,816,292,952,508
31289,car,1463,361,1656,607
31289,car,552,182,644,320
31289,car,648,188,747,331
31289,car,790,189,908,341
31289,car,924,191,1062,349
31289,car,1073,194,1212,368
31289,car,1218,216,1364,391
31289,car,1362,243,1505,411
31289,car,1481,262,1641,425
31289,car,668,296,794,474
31289,car,1664,689,1909,885
31289,car,1570,245,1742,428
31289,car,652,686,835,1030
31289,car,664,40,940,171
31338,car,1706,848,1897,1041
31338,car,967,312,1133,527
31338,car,1146,322,1309,552
31338,car,1303,360,1499,586
31338,car,964,699,1257,1040
31338,car,435,725,628,1045
31338,car,524,303,634,434
31338,car,816,292,952,508
31338,car,1463,361,1656,607
31338,car,552,182,644,320
31338,car,648,188,747,331
31338,car,790,189,908,341
31338,car,924,191,1062,349
31338,car,1073,194,1212,368
31338,car,1218,216,1364,391
31338,car,1362,243,1505,411
31338,car,1481,262,1641,425
31338,car,668,296,794,474
31338,car,1664,689,1909,885
31338,car,1570,245,1742,428
31338,car,652,686,835,1030
31338,car,664,40,940,171
31403,car,1706,848,1897,1041
31403,car,967,312,1133,527
31403,car,1146,322,1309,552
31403,car,1303,360,1499,586
31403,car,964,699,1257,1040
31403,car,435,725,628,1045
31403,car,524,303,634,434
31403,car,816,292,952,508
31403,car,1463,361,1656,607
31403,car,552,182,644,320
31403,car,648,188,747,331
31403,car,790,189,908,341
31403,car,924,191,1062,349
31403,car,1073,194,1212,368
31403,car,1218,216,1364,391
31403,car,1362,243,1505,411
31403,car,1481,262,1641,425
31403,car,668,296,794,474
31403,car,1664,689,1909,885
31403,car,1570,245,1742,428
31403,car,652,686,835,1030
31403,car,664,40,940,171
31576,car,1706,848,1897,1041
31576,car,967,312,1133,527
31576,car,1146,322,1309,552
31576,car,1303,360,1499,586
31576,car,964,699,1257,1040
31576,car,435,725,628,1045
31576,car,524,303,634,434
31576,car,816,292,952,508
31576,car,1463,361,1656,607
31576,car,552,182,644,320
31576,car,648,188,747,331
31576,car,790,189,908,341
31576,car,924,191,1062,349
31576,car,1073,194,1212,368
31576,car,1218,216,1364,391
31576,car,1362,243,1505,411
31576,car,1481,262,1641,425
31576,car,668,296,794,474
31576,car,1664,689,1909,885
31576,car,1570,245,1742,428
31576,car,652,686,835,1030
31576,car,664,40,940,171
31651,car,1706,848,1897,1041
31651,car,967,312,1133,527
31651,car,1146,322,1309,552
31651,car,1303,360,1499,586
31651,car,964,699,1257,1040
31651,car,435,725,628,1045
31651,car,524,303,634,434
31651,car,816,292,952,508
31651,car,1463,361,1656,607
31651,car,552,182,644,320
31651,car,648,188,747,331
31651,car,790,189,908,341
31651,car,924,191,1062,349
31651,car,1073,194,1212,368
31651,car,1218,216,1364,391
31651,car,1362,243,1505,411
31651,car,1481,262,1641,425
31651,car,668,296,794,474
31651,car,1664,689,1909,885
31651,car,1570,245,1742,428
31651,car,652,686,835,1030
31651,car,664,40,940,171
31716,car,1706,848,1897,1041
31716,car,967,312,1133,527
31716,car,1146,322,1309,552
31716,car,1303,360,1499,586
31716,car,964,699,1257,1040
31716,car,435,725,628,1045
31716,car,524,303,634,434
31716,car,816,292,952,508
31716,car,1463,361,1656,607
31716,car,552,182,644,320
31716,car,648,188,747,331
31716,car,790,189,908,341
31716,car,924,191,1062,349
31716,car,1073,194,1212,368
31716,car,1218,216,1364,391
31716,car,1362,243,1505,411
31716,car,1481,262,1641,425
31716,car,668,296,794,474
31716,car,1664,689,1909,885
31716,car,1570,245,1742,428
31716,car,652,686,835,1030
31716,car,664,40,940,171
31762,car,1706,848,1897,1041
31762,car,967,312,1133,527
31762,car,1146,322,1309,552
31762,car,1303,360,1499,586
31762,car,964,699,1257,1040
31762,car,435,725,628,1045
31762,car,524,303,634,434
31762,car,816,292,952,508
31762,car,1463,361,1656,607
31762,car,552,182,644,320
31762,car,648,188,747,331
31762,car,790,189,908,341
31762,car,924,191,1062,349
31762,car,1073,194,1212,368
31762,car,1218,216,1364,391
31762,car,1362,243,1505,411
31762,car,1481,262,1641,425
31762,car,668,296,794,474
31762,car,1664,689,1909,885
31762,car,1570,245,1742,428
31762,car,652,686,835,1030
31762,car,664,40,940,171
31788,car,1706,848,1897,1041
31788,car,967,312,1133,527
31788,car,1146,322,1309,552
31788,car,1303,360,1499,586
31788,car,964,699,1257,1040
31788,car,435,725,628,1045
31788,car,524,303,634,434
31788,car,816,292,952,508
31788,car,1463,361,1656,607
31788,car,552,182,644,320
31788,car,648,188,747,331
31788,car,790,189,908,341
31788,car,924,191,1062,349
31788,car,1073,194,1212,368
31788,car,1218,216,1364,391
31788,car,1362,243,1505,411
31788,car,1481,262,1641,425
31788,car,668,296,794,474
31788,car,1664,689,1909,885
31788,car,1570,245,1742,428
31788,car,652,686,835,1030
31788,car,664,40,940,171
31796,car,1706,848,1897,1041
31796,car,967,312,1133,527
31796,car,1146,322,1309,552
31796,car,1303,360,1499,586
31796,car,964,699,1257,1040
31796,car,435,725,628,1045
31796,car,524,303,634,434
31796,car,816,292,952,508
31796,car,1463,361,1656,607
31796,car,552,182,644,320
31796,car,648,188,747,331
31796,car,790,189,908,341
31796,car,924,191,1062,349
31796,car,1073,194,1212,368
31796,car,1218,216,1364,391
31796,car,1362,243,1505,411
31796,car,1481,262,1641,425
31796,car,668,296,794,474
31796,car,1664,689,1909,885
31796,car,1570,245,1742,428
31796,car,652,686,835,1030
31796,car,664,40,940,171
31842,car,1706,848,1897,1041
31842,car,967,312,1133,527
31842,car,1146,322,1309,552
31842,car,1303,360,1499,586
31842,car,964,699,1257,1040
31842,car,435,725,628,1045
31842,car,524,303,634,434
31842,car,816,292,952,508
31842,car,1463,361,1656,607
31842,car,552,182,644,320
31842,car,648,188,747,331
31842,car,790,189,908,341
31842,car,924,191,1062,349
31842,car,1073,194,1212,368
31842,car,1218,216,1364,391
31842,car,1362,243,1505,411
31842,car,1481,262,1641,425
31842,car,668,296,794,474
31842,car,1664,689,1909,885
31842,car,1570,245,1742,428
31842,car,652,686,835,1030
31842,car,664,40,940,171
31856,car,1706,848,1897,1041
31856,car,967,312,1133,527
31856,car,1146,322,1309,552
31856,car,1303,360,1499,586
31856,car,964,699,1257,1040
31856,car,435,725,628,1045
31856,car,524,303,634,434
31856,car,816,292,952,508
31856,car,1463,361,1656,607
31856,car,552,182,644,320
31856,car,648,188,747,331
31856,car,790,189,908,341
31856,car,924,191,1062,349
31856,car,1073,194,1212,368
31856,car,1218,216,1364,391
31856,car,1362,243,1505,411
31856,car,1481,262,1641,425
31856,car,668,296,794,474
31856,car,1664,689,1909,885
31856,car,1570,245,1742,428
31856,car,652,686,835,1030
31856,car,664,40,940,171
31857,car,1706,848,1897,1041
31857,car,967,312,1133,527
31857,car,1146,322,1309,552
31857,car,1303,360,1499,586
31857,car,964,699,1257,1040
31857,car,435,725,628,1045
31857,car,524,303,634,434
31857,car,816,292,952,508
31857,car,1463,361,1656,607
31857,car,552,182,644,320
31857,car,648,188,747,331
31857,car,790,189,908,341
31857,car,924,191,1062,349
31857,car,1073,194,1212,368
31857,car,1218,216,1364,391
31857,car,1362,243,1505,411
31857,car,1481,262,1641,425
31857,car,668,296,794,474
31857,car,1664,689,1909,885
31857,car,1570,245,1742,428
31857,car,652,686,835,1030
31857,car,664,40,940,171
31879,car,1706,848,1897,1041
31879,car,967,312,1133,527
31879,car,1146,322,1309,552
31879,car,1303,360,1499,586
31879,car,964,699,1257,1040
31879,car,435,725,628,1045
31879,car,524,303,634,434
31879,car,816,292,952,508
31879,car,1463,361,1656,607
31879,car,552,182,644,320
31879,car,648,188,747,331
31879,car,790,189,908,341
31879,car,924,191,1062,349
31879,car,1073,194,1212,368
31879,car,1218,216,1364,391
31879,car,1362,243,1505,411
31879,car,1481,262,1641,425
31879,car,668,296,794,474
31879,car,1664,689,1909,885
31879,car,1570,245,1742,428
31879,car,652,686,835,1030
31879,car,664,40,940,171
31924,car,1706,848,1897,1041
31924,car,967,312,1133,527
31924,car,1146,322,1309,552
31924,car,1303,360,1499,586
31924,car,964,699,1257,1040
31924,car,435,725,628,1045
31924,car,524,303,634,434
31924,car,816,292,952,508
31924,car,1463,361,1656,607
31924,car,552,182,644,320
31924,car,648,188,747,331
31924,car,790,189,908,341
31924,car,924,191,1062,349
31924,car,1073,194,1212,368
31924,car,1218,216,1364,391
31924,car,1362,243,1505,411
31924,car,1481,262,1641,425
31924,car,668,296,794,474
31924,car,1664,689,1909,885
31924,car,1570,245,1742,428
31924,car,652,686,835,1030
31924,car,664,40,940,171
31982,car,1706,848,1897,1041
31982,car,967,312,1133,527
31982,car,1146,322,1309,552
31982,car,1303,360,1499,586
31982,car,964,699,1257,1040
31982,car,435,725,628,1045
31982,car,524,303,634,434
31982,car,816,292,952,508
31982,car,1463,361,1656,607
31982,car,552,182,644,320
31982,car,648,188,747,331
31982,car,790,189,908,341
31982,car,924,191,1062,349
31982,car,1073,194,1212,368
31982,car,1218,216,1364,391
31982,car,1362,243,1505,411
31982,car,1481,262,1641,425
31982,car,668,296,794,474
31982,car,1664,689,1909,885
31982,car,1570,245,1742,428
31982,car,652,686,835,1030
31982,car,664,40,940,171
32026,car,1706,848,1897,1041
32026,car,967,312,1133,527
32026,car,1146,322,1309,552
32026,car,1303,360,1499,586
32026,car,964,699,1257,1040
32026,car,435,725,628,1045
32026,car,524,303,634,434
32026,car,816,292,952,508
32026,car,1463,361,1656,607
32026,car,552,182,644,320
32026,car,648,188,747,331
32026,car,790,189,908,341
32026,car,924,191,1062,349
32026,car,1073,194,1212,368
32026,car,1218,216,1364,391
32026,car,1362,243,1505,411
32026,car,1481,262,1641,425
32026,car,668,296,794,474
32026,car,1664,689,1909,885
32026,car,1570,245,1742,428
32026,car,652,686,835,1030
32026,car,664,40,940,171
32046,car,1706,848,1897,1041
32046,car,967,312,1133,527
32046,car,1146,322,1309,552
32046,car,1303,360,1499,586
32046,car,964,699,1257,1040
32046,car,435,725,628,1045
32046,car,524,303,634,434
32046,car,816,292,952,508
32046,car,1463,361,1656,607
32046,car,552,182,644,320
32046,car,648,188,747,331
32046,car,790,189,908,341
32046,car,924,191,1062,349
32046,car,1073,194,1212,368
32046,car,1218,216,1364,391
32046,car,1362,243,1505,411
32046,car,1481,262,1641,425
32046,car,668,296,794,474
32046,car,1664,689,1909,885
32046,car,1570,245,1742,428
32046,car,652,686,835,1030
32046,car,664,40,940,171
32049,car,1706,848,1897,1041
32049,car,967,312,1133,527
32049,car,1146,322,1309,552
32049,car,1303,360,1499,586
32049,car,964,699,1257,1040
32049,car,435,725,628,1045
32049,car,524,303,634,434
32049,car,816,292,952,508
32049,car,1463,361,1656,607
32049,car,552,182,644,320
32049,car,648,188,747,331
32049,car,790,189,908,341
32049,car,924,191,1062,349
32049,car,1073,194,1212,368
32049,car,1218,216,1364,391
32049,car,1362,243,1505,411
32049,car,1481,262,1641,425
32049,car,668,296,794,474
32049,car,1664,689,1909,885
32049,car,1570,245,1742,428
32049,car,652,686,835,1030
32049,car,664,40,940,171
32051,car,1706,848,1897,1041
32051,car,967,312,1133,527
32051,car,1146,322,1309,552
32051,car,1303,360,1499,586
32051,car,964,699,1257,1040
32051,car,435,725,628,1045
32051,car,524,303,634,434
32051,car,816,292,952,508
32051,car,1463,361,1656,607
32051,car,552,182,644,320
32051,car,648,188,747,331
32051,car,790,189,908,341
32051,car,924,191,1062,349
32051,car,1073,194,1212,368
32051,car,1218,216,1364,391
32051,car,1362,243,1505,411
32051,car,1481,262,1641,425
32051,car,668,296,794,474
32051,car,1664,689,1909,885
32051,car,1570,245,1742,428
32051,car,652,686,835,1030
32051,car,664,40,940,171
32155,car,1706,848,1897,1041
32155,car,967,312,1133,527
32155,car,1146,322,1309,552
32155,car,1303,360,1499,586
32155,car,964,699,1257,1040
32155,car,435,725,628,1045
32155,car,524,303,634,434
32155,car,816,292,952,508
32155,car,1463,361,1656,607
32155,car,552,182,644,320
32155,car,648,188,747,331
32155,car,790,189,908,341
32155,car,924,191,1062,349
32155,car,1073,194,1212,368
32155,car,1218,216,1364,391
32155,car,1362,243,1505,411
32155,car,1481,262,1641,425
32155,car,668,296,794,474
32155,car,1664,689,1909,885
32155,car,1570,245,1742,428
32155,car,652,686,835,1030
32155,car,664,40,940,171
32196,car,1706,848,1897,1041
32196,car,967,312,1133,527
32196,car,1146,322,1309,552
32196,car,1303,360,1499,586
32196,car,964,699,1257,1040
32196,car,435,725,628,1045
32196,car,524,303,634,434
32196,car,816,292,952,508
32196,car,1463,361,1656,607
32196,car,552,182,644,320
32196,car,648,188,747,331
32196,car,790,189,908,341
32196,car,924,191,1062,349
32196,car,1073,194,1212,368
32196,car,1218,216,1364,391
32196,car,1362,243,1505,411
32196,car,1481,262,1641,425
32196,car,668,296,794,474
32196,car,1664,689,1909,885
32196,car,1570,245,1742,428
32196,car,652,686,835,1030
32196,car,664,40,940,171
32200,car,1706,848,1897,1041
32200,car,967,312,1133,527
32200,car,1146,322,1309,552
32200,car,1303,360,1499,586
32200,car,964,699,1257,1040
32200,car,435,725,628,1045
32200,car,524,303,634,434
32200,car,816,292,952,508
32200,car,1463,361,1656,607
32200,car,552,182,644,320
32200,car,648,188,747,331
32200,car,790,189,908,341
32200,car,924,191,1062,349
32200,car,1073,194,1212,368
32200,car,1218,216,1364,391
32200,car,1362,243,1505,411
32200,car,1481,262,1641,425
32200,car,668,296,794,474
32200,car,1664,689,1909,885
32200,car,1570,245,1742,428
32200,car,652,686,835,1030
32200,car,676,39,951,165
32255,car,1706,848,1897,1041
32255,car,967,312,1133,527
32255,car,1146,322,1309,552
32255,car,1303,360,1499,586
32255,car,964,699,1257,1040
32255,car,435,725,628,1045
32255,car,524,303,634,434
32255,car,816,292,952,508
32255,car,1463,361,1656,607
32255,car,552,182,644,320
32255,car,648,188,747,331
32255,car,790,189,908,341
32255,car,924,191,1062,349
32255,car,1073,194,1212,368
32255,car,1218,216,1364,391
32255,car,1362,243,1505,411
32255,car,1481,262,1641,425
32255,car,668,296,794,474
32255,car,1664,689,1909,885
32255,car,1570,245,1742,428
32255,car,652,686,835,1030
32255,car,694,28,982,175
32257,car,1706,848,1897,1041
32257,car,967,312,1133,527
32257,car,1146,322,1309,552
32257,car,1303,360,1499,586
32257,car,964,699,1257,1040
32257,car,435,725,628,1045
32257,car,524,303,634,434
32257,car,816,292,952,508
32257,car,1463,361,1656,607
32257,car,552,182,644,320
32257,car,648,188,747,331
32257,car,790,189,908,341
32257,car,924,191,1062,349
32257,car,1073,194,1212,368
32257,car,1218,216,1364,391
32257,car,1362,243,1505,411
32257,car,1481,262,1641,425
32257,car,668,296,794,474
32257,car,1664,689,1909,885
32257,car,1570,245,1742,428
32257,car,652,686,835,1030
32257,car,694,28,982,175
32373,car,1706,848,1897,1041
32373,car,967,312,1133,527
32373,car,1146,322,1309,552
32373,car,1303,360,1499,586
32373,car,964,699,1257,1040
32373,car,435,725,628,1045
32373,car,524,303,634,434
32373,car,816,292,952,508
32373,car,1463,361,1656,607
32373,car,552,182,644,320
32373,car,648,188,747,331
32373,car,790,189,908,341
32373,car,924,191,1062,349
32373,car,1073,194,1212,368
32373,car,1218,216,1364,391
32373,car,1362,243,1505,411
32373,car,1481,262,1641,425
32373,car,668,296,794,474
32373,car,1664,689,1909,885
32373,car,1570,245,1742,428
32373,car,652,686,835,1030
32373,car,854,45,1158,203
32391,car,1706,848,1897,1041
32391,car,967,312,1133,527
32391,car,1146,322,1309,552
32391,car,1303,360,1499,586
32391,car,964,699,1257,1040
32391,car,435,725,628,1045
32391,car,524,303,634,434
32391,car,816,292,952,508
32391,car,1463,361,1656,607
32391,car,552,182,644,320
32391,car,648,188,747,331
32391,car,790,189,908,341
32391,car,924,191,1062,349
32391,car,1073,194,1212,368
32391,car,1218,216,1364,391
32391,car,1362,243,1505,411
32391,car,1481,262,1641,425
32391,car,668,296,794,474
32391,car,1664,689,1909,885
32391,car,1570,245,1742,428
32391,car,652,686,835,1030
32391,car,881,45,1189,208
32424,car,1706,848,1897,1041
32424,car,967,312,1133,527
32424,car,1146,322,1309,552
32424,car,1303,360,1499,586
32424,car,964,699,1257,1040
32424,car,435,725,628,1045
32424,car,524,303,634,434
32424,car,816,292,952,508
32424,car,1463,361,1656,607
32424,car,552,182,644,320
32424,car,648,188,747,331
32424,car,790,189,908,341
32424,car,924,191,1062,349
32424,car,1073,194,1212,368
32424,car,1218,216,1364,391
32424,car,1362,243,1505,411
32424,car,1481,262,1641,425
32424,car,668,296,794,474
32424,car,1664,689,1909,885
32424,car,1570,245,1742,428
32424,car,652,686,835,1030
32424,car,935,52,1243,211
32429,car,1706,848,1897,1041
32429,car,967,312,1133,527
32429,car,1146,322,1309,552
32429,car,1303,360,1499,586
32429,car,964,699,1257,1040
32429,car,435,725,628,1045
32429,car,524,303,634,434
32429,car,816,292,952,508
32429,car,1463,361,1656,607
32429,car,552,182,644,320
32429,car,648,188,747,331
32429,car,790,189,908,341
32429,car,924,191,1062,349
32429,car,1073,194,1212,368
32429,car,1218,216,1364,391
32429,car,1362,243,1505,411
32429,car,1481,262,1641,425
32429,car,668,296,794,474
32429,car,1664,689,1909,885
32429,car,1570,245,1742,428
32429,car,652,686,835,1030
32429,car,939,53,1252,216
32501,car,1706,848,1897,1041
32501,car,967,312,1133,527
32501,car,1146,322,1309,552
32501,car,1303,360,1499,586
32501,car,964,699,1257,1040
32501,car,435,725,628,1045
32501,car,524,303,634,434
32501,car,816,292,952,508
32501,car,1463,361,1656,607
32501,car,552,182,644,320
